"parkson_urls_link","parkson_urls_date_date","parkson_urls_date_user","parkson_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 9:04 AM","Parkson18","Never help promote why not cut? Stop badmouth better for all."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 9:12 AM","Jeffreyteck","If you happened in Danang of Vietnam, pay a visit to Parkson there, may help in decision making. Highlighted this last year."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 9:12 AM","MK76","Haha parkson18. ks55 removed his comment dah. Now left with parkson shareholders je. I am holding to 22.5% losses. :( can vietnam recover? Indonesia gdp is still ok. Only worry itu vietnam ooh."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 9:19 AM","MK76","Jeffrey, can reshare?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 9:28 AM","8888_","Like you gamble on stocks. 100% sure make money?
freddiehero if play style like m-square skill, u got so lot money can let u open and close.so many times ka?
28/08/2019 10:44 PM"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 11:15 AM","parksonnewbie","Sell property yesterday news meaning cash can increase or NTA RM 1.91 not a lie?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 11:17 AM","parksonnewbie","OTHERS Announcement by Parkson Retail Group Limited - Inside Information in relation to a Possible Sale of the Property in Xi'an City, Shaanxi Province
http://www.bursamalaysia.com/market/listed-companies/company-announcem..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 11:18 AM","parksonnewbie","Property in Xi'an City, Shaanxi Province is 1 of Parkson properties how abt others?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 11:27 AM","5354_","TTB never sell so those postings before in i3 but stop postings cut loss? Already hear MK76 1 of them how abt others?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 11:29 AM","5354_","PRGL had announced that on 28 August 2019, Xi'an Lucky King Parkson Plaza Co., Ltd. (""Vendor""), an indirect wholly-owned subsidiary of PRGL, entered into a deposit agreement (""Deposit Agreement"") with Xi'an Xing Zuan Jia Jian Enterprise Management Consulting Co., Ltd. (""Purchaser"") in relation to, among others, the payment of the deposit of Rmb4,000,000 (equivalent to RM2.4 million) by the Purchaser to the Vendor on the date of the Deposit Agreement and a possible sale of the property of Levels 1-4, at No. 233 East Street of Beilin District in Xi'an City, Shaanxi Province, the PRC, at a consideration of Rmb88,777,200 (equivalent to approximately RM53.3million) (""Possible Disposal"").
http://www.bursamalaysia.com/market/listed-companies/company-announcem..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 12:41 PM","MK76","5354, who is ttb? I am just ikan bilis here. Still, sakit ooh."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 3:08 PM","Kedahan","Tan Teng Boo Icaps boss from Kedah never hear him? At least ks55 I never hear in real life.
MK76 5354, who is ttb? I am just ikan bilis here. Still, sakit ooh.
29/08/2019 12:41 PM"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 3:41 PM","Kedahan","AGM in 2 months can propose shares buyback after so long absence? Buy low with $ from selling property?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 3:42 PM","sharebuyback","Shares buyback(SBB) why not yet activated? SBB not approved yet?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 3:50 PM","Parkson18","29-Aug-2019 Price Target Parkson Holdings Bhd - FY19 Within Expectations
Source : KENANGA, Price Call : BUY, Price Target : 0.27
Last Price : 0.21, Upside/Downside : +0.06(28.57%)"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 3:50 PM","Parkson18","Kenanga buy call nobody see?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 5:04 PM","Parkson18","Up 2 sen after QR."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 5:17 PM","Newbiesky","red qr, but still up 2 cents"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 7:15 PM","yucaihacai","Parkson Holdings Bhd - FY19 Within Expectations
Date: 29/08/2019
Source : KENANGA
Stock : PARKSON Price Target : 0.27 | Price Call : BUY
Last Price : 0.22 | Upside/Downside : +0.05 (22.73%)
Back
FY19 CNL of RM64m expanded, compared to CNL of RM31m in FY18, is deemed within expectations of both our/consensus estimated CNL of RM60.9m. Malaysian operation has returned to black with the on-going rationalization strategy and China operation recorded higher operating efficiencies (+40%). At the current pace, PARKSON is expected to be in the black with FY20E CNP of RM8.5m and we introduce FY21E CNP, which is higher by 16%. Upgrade to OP from UP with a higher TP of RM0.270 (from RM0.240) based on the revised SoP.
FY19 within expectations. FY19 CNL of RM64m expanded, compared to CNL of RM31m in FY18, is deemed within expectations of both our/consensus full-year estimate of RM60.9m each. No dividend was declared, as expected.
YoY, FY19 core losses expanded to RM64m compared to core losses of RM31m in FY18 mainly due to higher finance costs and higher tax expenses. This was despite marginally increase in revenue (+1.3%) due to improved SSS growth from: (i) Malaysia (+5.1% vs. FY18 of -1.2%) which benefited from the spending spree during the zero-rated tax holiday as well as strong festivities sales, and (ii) Indonesia (-1.4% vs. FY18 of -3.8%) mainly driven by the targeted promotions and increasing house brands’ contribution, which more than offset the lower SSS growth in China and Vietnam/Myanmar operations. China’s FY19 SSS growth was lower at -2.2% vs. +0.5% in FY18 mainly due to lower direct sales arising from stores closures in 2018 but improving operating revenue was seen from strong sales performance in the Cosmetics & Accessories category (51% of merchandise sales). On the other hand, Vietnam’s SSS growth rates (-20.5% vs. FY18 of -8.3%) sunk deeper due to intense competition, especially with the launch of Vincom Center Landmark 81 Mall. Nevertheless, 53%-owned Parkson China recorded higher operating efficiencies to report an operating profit of RM155m (+40%) and Malaysia operation recorded operating profit of RM14m from operating loss of RM47m, which more than offset other region’s losses to record EBIT of RM100m.
QoQ, 4Q19 returned to the black with core PATAMI of RM12.6m compared to core losses of RM6.5m in 3Q19 from improved operating efficiencies and stores productivity, as the group recorded higher operating profit of RM55m (+2.6%), mainly contributed by China and Malaysia operation following the closure of underperforming stores (Malaysian segment saw the closure of Parkson stores in Suria KLCC and Puchong Square M Mall in the quarter, and China closed 3 stores YTD). These more than mitigated lower turnover (-13%) due to higher base in the previous quarter from seasonally stronger consumer spending during the CNY festivities and extended holiday but cushioned by Hari Raya Aidilfitri sales in Indonesia (+42%).
Outlook. We like Parkson for the following; (i) its strategy of optimising its retail format, expanding its product and services offerings, which is paying off, (ii) it is minimising stores losses via optimising store effectiveness and efficiency, which are bearing fruits, and (iii) China operation’s improvement to gain further momentum. As of June 2019, the group’s department stores network comprises 44 stores in China and 61 stores in South-East Asia, including Malaysia (42 stores), Vietnam (4 stores), and Indonesia (15 stores). Note that, Parkson has ceased its Myanmar operation with the closure of its only store in 2Q19.
Upgrade to OP from UP with a higher TP of RM0.270 (from RM0.240) based on the revised Sum-of-Parts (SoP) (implied PER of 34x based on FY20E EPS, above regional PER of 27x). The share price has plunged 20% since our UP call and we believe most negatives have been priced in. Key risks to our call are: (i) higher-than-expected losses in the South-East Asia region, and (ii) slower-than-expected China operation.
Source: Kenanga Research - 29 Aug 2019"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 7:16 PM","yucaihacai","upgrade to BUY"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 8:39 PM","shpg22","https://www.worldofbuzz.com/report-forever-21-preparing-to-file-for-ba..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 29, 2019 9:00 PM","Parkson18","Parkson sales up why shpg22 fake news? Cannot read QR?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 8:43 AM","MK76","Lol parkson18. I also want to share then:
https://www.google.com/amp/s/www.bloomberg.com/amp/opinion/articles/20..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 8:44 AM","MK76","Macy also taking inspiration from Target success stories. Parkson can do it or not?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 11:23 AM","Parkson18","Many shareholders lazy incl kelvin61, etc or shall I name them?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 11:23 AM","Parkson18","PRA, PRGL up no1 know?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 11:26 AM","antipondan18","Pondan shareholders should I name and shame them?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 11:29 AM","AntiPondan1","PRGL up 1 sen why Parkson down?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 11:30 AM","AntiPondan2","Kenanga TP 27 sen who sell ?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 11:33 AM","AntiPondan","Report abuse ks55 posts your balls gone?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 11:37 AM","antipondan8","PRA up 4% Parkson sure no benefits?
https://sg.finance.yahoo.com/quote/O9E.SI/"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 11:37 AM","yoyo","Improvement still on track, let's wait see the next Q"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 11:54 AM","Buy_","Add more when cowards sell cheap."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 11:55 AM","Buy_","Parkson Holdings Bhd - FY19 Within Expectations
Date: 29/08/2019
Source : KENANGA
Stock : PARKSON Price Target : 0.27 | Price Call : BUY
Last Price : 0.22 | Upside/Downside : +0.05 (22.73%)"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=198","Aug 30, 2019 12:01 PM","kelvin62","Buy more."
